date,latitude,longitude,sunrise_utc,sunset_utc,sunrise_ist,sunset_ist,day_length_seconds,fetched_at_ist
2020-05-06,19.076,72.8777,2020-05-06T00:36:24+00:00,2020-05-06T13:33:46+00:00,2020-05-06T06:06:24+05:30,2020-05-06T19:03:46+05:30,46642,2026-03-04T01:46:12.333183+05:30
2020-05-07,19.076,72.8777,2020-05-07T00:35:54+00:00,2020-05-07T13:34:08+00:00,2020-05-07T06:05:54+05:30,2020-05-07T19:04:08+05:30,46694,2026-03-04T01:46:12.754070+05:30
2020-05-08,19.076,72.8777,2020-05-08T00:35:26+00:00,2020-05-08T13:34:30+00:00,2020-05-08T06:05:26+05:30,2020-05-08T19:04:30+05:30,46744,2026-03-04T01:46:13.163938+05:30
2020-05-09,19.076,72.8777,2020-05-09T00:34:58+00:00,2020-05-09T13:34:52+00:00,2020-05-09T06:04:58+05:30,2020-05-09T19:04:52+05:30,46794,2026-03-04T01:46:13.573645+05:30
2020-05-10,19.076,72.8777,2020-05-10T00:34:31+00:00,2020-05-10T13:35:14+00:00,2020-05-10T06:04:31+05:30,2020-05-10T19:05:14+05:30,46843,2026-03-04T01:46:13.982610+05:30
2020-05-11,19.076,72.8777,2020-05-11T00:34:06+00:00,2020-05-11T13:35:37+00:00,2020-05-11T06:04:06+05:30,2020-05-11T19:05:37+05:30,46891,2026-03-04T01:46:14.390996+05:30
2020-05-12,19.076,72.8777,2020-05-12T00:33:41+00:00,2020-05-12T13:36:00+00:00,2020-05-12T06:03:41+05:30,2020-05-12T19:06:00+05:30,46939,2026-03-04T01:46:14.793782+05:30
2020-05-13,19.076,72.8777,2020-05-13T00:33:17+00:00,2020-05-13T13:36:22+00:00,2020-05-13T06:03:17+05:30,2020-05-13T19:06:22+05:30,46985,2026-03-04T01:46:15.205568+05:30
2020-05-14,19.076,72.8777,2020-05-14T00:32:54+00:00,2020-05-14T13:36:45+00:00,2020-05-14T06:02:54+05:30,2020-05-14T19:06:45+05:30,47031,2026-03-04T01:46:15.610804+05:30
2020-05-15,19.076,72.8777,2020-05-15T00:32:33+00:00,2020-05-15T13:37:09+00:00,2020-05-15T06:02:33+05:30,2020-05-15T19:07:09+05:30,47076,2026-03-04T01:46:16.024336+05:30
2020-05-16,19.076,72.8777,2020-05-16T00:32:12+00:00,2020-05-16T13:37:32+00:00,2020-05-16T06:02:12+05:30,2020-05-16T19:07:32+05:30,47120,2026-03-04T01:46:16.461923+05:30
2020-05-17,19.076,72.8777,2020-05-17T00:31:52+00:00,2020-05-17T13:37:55+00:00,2020-05-17T06:01:52+05:30,2020-05-17T19:07:55+05:30,47163,2026-03-04T01:46:16.868921+05:30
2020-05-18,19.076,72.8777,2020-05-18T00:31:33+00:00,2020-05-18T13:38:19+00:00,2020-05-18T06:01:33+05:30,2020-05-18T19:08:19+05:30,47206,2026-03-04T01:46:17.280203+05:30
2020-05-19,19.076,72.8777,2020-05-19T00:31:15+00:00,2020-05-19T13:38:42+00:00,2020-05-19T06:01:15+05:30,2020-05-19T19:08:42+05:30,47247,2026-03-04T01:46:17.716883+05:30
2020-05-20,19.076,72.8777,2020-05-20T00:30:59+00:00,2020-05-20T13:39:06+00:00,2020-05-20T06:00:59+05:30,2020-05-20T19:09:06+05:30,47287,2026-03-04T01:46:18.127502+05:30
2020-05-21,19.076,72.8777,2020-05-21T00:30:43+00:00,2020-05-21T13:39:30+00:00,2020-05-21T06:00:43+05:30,2020-05-21T19:09:30+05:30,47327,2026-03-04T01:46:18.541308+05:30
2020-05-22,19.076,72.8777,2020-05-22T00:30:28+00:00,2020-05-22T13:39:53+00:00,2020-05-22T06:00:28+05:30,2020-05-22T19:09:53+05:30,47365,2026-03-04T01:46:18.951526+05:30
2020-05-23,19.076,72.8777,2020-05-23T00:30:15+00:00,2020-05-23T13:40:17+00:00,2020-05-23T06:00:15+05:30,2020-05-23T19:10:17+05:30,47402,2026-03-04T01:46:19.361073+05:30
2020-05-24,19.076,72.8777,2020-05-24T00:30:02+00:00,2020-05-24T13:40:41+00:00,2020-05-24T06:00:02+05:30,2020-05-24T19:10:41+05:30,47439,2026-03-04T01:46:19.770152+05:30
2020-05-25,19.076,72.8777,2020-05-25T00:29:51+00:00,2020-05-25T13:41:04+00:00,2020-05-25T05:59:51+05:30,2020-05-25T19:11:04+05:30,47473,2026-03-04T01:46:20.181055+05:30
2020-05-26,19.076,72.8777,2020-05-26T00:29:40+00:00,2020-05-26T13:41:28+00:00,2020-05-26T05:59:40+05:30,2020-05-26T19:11:28+05:30,47508,2026-03-04T01:46:20.591537+05:30
2020-05-27,19.076,72.8777,2020-05-27T00:29:31+00:00,2020-05-27T13:41:51+00:00,2020-05-27T05:59:31+05:30,2020-05-27T19:11:51+05:30,47540,2026-03-04T01:46:21.005225+05:30
2020-05-28,19.076,72.8777,2020-05-28T00:29:22+00:00,2020-05-28T13:42:14+00:00,2020-05-28T05:59:22+05:30,2020-05-28T19:12:14+05:30,47572,2026-03-04T01:46:21.424680+05:30
2020-05-29,19.076,72.8777,2020-05-29T00:29:15+00:00,2020-05-29T13:42:38+00:00,2020-05-29T05:59:15+05:30,2020-05-29T19:12:38+05:30,47603,2026-03-04T01:46:21.838228+05:30
2020-05-30,19.076,72.8777,2020-05-30T00:29:08+00:00,2020-05-30T13:43:01+00:00,2020-05-30T05:59:08+05:30,2020-05-30T19:13:01+05:30,47633,2026-03-04T01:46:22.257218+05:30
2020-05-31,19.076,72.8777,2020-05-31T00:29:03+00:00,2020-05-31T13:43:24+00:00,2020-05-31T05:59:03+05:30,2020-05-31T19:13:24+05:30,47661,2026-03-04T01:46:22.678579+05:30
2020-06-01,19.076,72.8777,2020-06-01T00:28:59+00:00,2020-06-01T13:43:46+00:00,2020-06-01T05:58:59+05:30,2020-06-01T19:13:46+05:30,47687,2026-03-04T01:46:23.083972+05:30
2020-06-02,19.076,72.8777,2020-06-02T00:28:55+00:00,2020-06-02T13:44:09+00:00,2020-06-02T05:58:55+05:30,2020-06-02T19:14:09+05:30,47714,2026-03-04T01:46:23.491299+05:30
2020-06-03,19.076,72.8777,2020-06-03T00:28:53+00:00,2020-06-03T13:44:31+00:00,2020-06-03T05:58:53+05:30,2020-06-03T19:14:31+05:30,47738,2026-03-04T01:46:23.897099+05:30
2020-06-04,19.076,72.8777,2020-06-04T00:28:51+00:00,2020-06-04T13:44:53+00:00,2020-06-04T05:58:51+05:30,2020-06-04T19:14:53+05:30,47762,2026-03-04T01:46:24.309529+05:30
2020-06-05,19.076,72.8777,2020-06-05T00:28:51+00:00,2020-06-05T13:45:15+00:00,2020-06-05T05:58:51+05:30,2020-06-05T19:15:15+05:30,47784,2026-03-04T01:46:24.714597+05:30
2020-06-06,19.076,72.8777,2020-06-06T00:28:51+00:00,2020-06-06T13:45:36+00:00,2020-06-06T05:58:51+05:30,2020-06-06T19:15:36+05:30,47805,2026-03-04T01:46:25.116460+05:30
2020-06-07,19.076,72.8777,2020-06-07T00:28:53+00:00,2020-06-07T13:45:57+00:00,2020-06-07T05:58:53+05:30,2020-06-07T19:15:57+05:30,47824,2026-03-04T01:46:25.528365+05:30
2020-06-08,19.076,72.8777,2020-06-08T00:28:55+00:00,2020-06-08T13:46:17+00:00,2020-06-08T05:58:55+05:30,2020-06-08T19:16:17+05:30,47842,2026-03-04T01:46:25.944057+05:30
2020-06-09,19.076,72.8777,2020-06-09T00:28:59+00:00,2020-06-09T13:46:38+00:00,2020-06-09T05:58:59+05:30,2020-06-09T19:16:38+05:30,47859,2026-03-04T01:46:26.356541+05:30
2020-06-10,19.076,72.8777,2020-06-10T00:29:03+00:00,2020-06-10T13:46:57+00:00,2020-06-10T05:59:03+05:30,2020-06-10T19:16:57+05:30,47874,2026-03-04T01:46:26.761266+05:30
2020-06-11,19.076,72.8777,2020-06-11T00:29:08+00:00,2020-06-11T13:47:17+00:00,2020-06-11T05:59:08+05:30,2020-06-11T19:17:17+05:30,47889,2026-03-04T01:46:27.170430+05:30
2020-06-12,19.076,72.8777,2020-06-12T00:29:14+00:00,2020-06-12T13:47:35+00:00,2020-06-12T05:59:14+05:30,2020-06-12T19:17:35+05:30,47901,2026-03-04T01:46:27.576954+05:30
2020-06-13,19.076,72.8777,2020-06-13T00:29:21+00:00,2020-06-13T13:47:53+00:00,2020-06-13T05:59:21+05:30,2020-06-13T19:17:53+05:30,47912,2026-03-04T01:46:27.980056+05:30
2020-06-14,19.076,72.8777,2020-06-14T00:29:29+00:00,2020-06-14T13:48:11+00:00,2020-06-14T05:59:29+05:30,2020-06-14T19:18:11+05:30,47922,2026-03-04T01:46:28.389697+05:30
2020-06-15,19.076,72.8777,2020-06-15T00:29:37+00:00,2020-06-15T13:48:28+00:00,2020-06-15T05:59:37+05:30,2020-06-15T19:18:28+05:30,47931,2026-03-04T01:46:28.795228+05:30
2020-06-16,19.076,72.8777,2020-06-16T00:29:47+00:00,2020-06-16T13:48:45+00:00,2020-06-16T05:59:47+05:30,2020-06-16T19:18:45+05:30,47938,2026-03-04T01:46:29.203105+05:30
2020-06-17,19.076,72.8777,2020-06-17T00:29:57+00:00,2020-06-17T13:49:01+00:00,2020-06-17T05:59:57+05:30,2020-06-17T19:19:01+05:30,47944,2026-03-04T01:46:29.610359+05:30
2020-06-18,19.076,72.8777,2020-06-18T00:30:08+00:00,2020-06-18T13:49:16+00:00,2020-06-18T06:00:08+05:30,2020-06-18T19:19:16+05:30,47948,2026-03-04T01:46:30.015307+05:30
2020-06-19,19.076,72.8777,2020-06-19T00:30:19+00:00,2020-06-19T13:49:30+00:00,2020-06-19T06:00:19+05:30,2020-06-19T19:19:30+05:30,47951,2026-03-04T01:46:30.430266+05:30
2020-06-20,19.076,72.8777,2020-06-20T00:30:32+00:00,2020-06-20T13:49:44+00:00,2020-06-20T06:00:32+05:30,2020-06-20T19:19:44+05:30,47952,2026-03-04T01:46:30.844749+05:30
2020-06-21,19.076,72.8777,2020-06-21T00:30:45+00:00,2020-06-21T13:49:57+00:00,2020-06-21T06:00:45+05:30,2020-06-21T19:19:57+05:30,47952,2026-03-04T01:46:31.252419+05:30
2020-06-22,19.076,72.8777,2020-06-22T00:30:58+00:00,2020-06-22T13:50:10+00:00,2020-06-22T06:00:58+05:30,2020-06-22T19:20:10+05:30,47952,2026-03-04T01:46:31.662999+05:30
2020-06-23,19.076,72.8777,2020-06-23T00:31:13+00:00,2020-06-23T13:50:21+00:00,2020-06-23T06:01:13+05:30,2020-06-23T19:20:21+05:30,47948,2026-03-04T01:46:32.072635+05:30
2020-06-24,19.076,72.8777,2020-06-24T00:31:27+00:00,2020-06-24T13:50:32+00:00,2020-06-24T06:01:27+05:30,2020-06-24T19:20:32+05:30,47945,2026-03-04T01:46:32.485870+05:30
2020-06-25,19.076,72.8777,2020-06-25T00:31:43+00:00,2020-06-25T13:50:42+00:00,2020-06-25T06:01:43+05:30,2020-06-25T19:20:42+05:30,47939,2026-03-04T01:46:32.895553+05:30
2020-06-26,19.076,72.8777,2020-06-26T00:31:59+00:00,2020-06-26T13:50:51+00:00,2020-06-26T06:01:59+05:30,2020-06-26T19:20:51+05:30,47932,2026-03-04T01:46:33.312283+05:30
2020-06-27,19.076,72.8777,2020-06-27T00:32:16+00:00,2020-06-27T13:51:00+00:00,2020-06-27T06:02:16+05:30,2020-06-27T19:21:00+05:30,47924,2026-03-04T01:46:33.719007+05:30
2020-06-28,19.076,72.8777,2020-06-28T00:32:33+00:00,2020-06-28T13:51:07+00:00,2020-06-28T06:02:33+05:30,2020-06-28T19:21:07+05:30,47914,2026-03-04T01:46:34.131180+05:30
2020-06-29,19.076,72.8777,2020-06-29T00:32:50+00:00,2020-06-29T13:51:14+00:00,2020-06-29T06:02:50+05:30,2020-06-29T19:21:14+05:30,47904,2026-03-04T01:46:34.537665+05:30
2020-06-30,19.076,72.8777,2020-06-30T00:33:08+00:00,2020-06-30T13:51:19+00:00,2020-06-30T06:03:08+05:30,2020-06-30T19:21:19+05:30,47891,2026-03-04T01:46:34.954164+05:30
2020-07-01,19.076,72.8777,2020-07-01T00:33:27+00:00,2020-07-01T13:51:24+00:00,2020-07-01T06:03:27+05:30,2020-07-01T19:21:24+05:30,47877,2026-03-04T01:46:35.734896+05:30
2020-07-02,19.076,72.8777,2020-07-02T00:33:46+00:00,2020-07-02T13:51:28+00:00,2020-07-02T06:03:46+05:30,2020-07-02T19:21:28+05:30,47862,2026-03-04T01:46:36.143149+05:30
2020-07-03,19.076,72.8777,2020-07-03T00:34:05+00:00,2020-07-03T13:51:31+00:00,2020-07-03T06:04:05+05:30,2020-07-03T19:21:31+05:30,47846,2026-03-04T01:46:36.554580+05:30
2020-07-04,19.076,72.8777,2020-07-04T00:34:25+00:00,2020-07-04T13:51:32+00:00,2020-07-04T06:04:25+05:30,2020-07-04T19:21:32+05:30,47827,2026-03-04T01:46:36.961728+05:30
2020-07-05,19.076,72.8777,2020-07-05T00:34:45+00:00,2020-07-05T13:51:33+00:00,2020-07-05T06:04:45+05:30,2020-07-05T19:21:33+05:30,47808,2026-03-04T01:46:37.378762+05:30
2020-07-06,19.076,72.8777,2020-07-06T00:35:05+00:00,2020-07-06T13:51:33+00:00,2020-07-06T06:05:05+05:30,2020-07-06T19:21:33+05:30,47788,2026-03-04T01:46:37.787859+05:30
2020-07-07,19.076,72.8777,2020-07-07T00:35:25+00:00,2020-07-07T13:51:32+00:00,2020-07-07T06:05:25+05:30,2020-07-07T19:21:32+05:30,47767,2026-03-04T01:46:38.228023+05:30
2020-07-08,19.076,72.8777,2020-07-08T00:35:46+00:00,2020-07-08T13:51:30+00:00,2020-07-08T06:05:46+05:30,2020-07-08T19:21:30+05:30,47744,2026-03-04T01:46:38.644488+05:30
2020-07-09,19.076,72.8777,2020-07-09T00:36:07+00:00,2020-07-09T13:51:27+00:00,2020-07-09T06:06:07+05:30,2020-07-09T19:21:27+05:30,47720,2026-03-04T01:46:39.054243+05:30
2020-07-10,19.076,72.8777,2020-07-10T00:36:28+00:00,2020-07-10T13:51:22+00:00,2020-07-10T06:06:28+05:30,2020-07-10T19:21:22+05:30,47694,2026-03-04T01:46:39.475384+05:30
2020-07-11,19.076,72.8777,2020-07-11T00:36:50+00:00,2020-07-11T13:51:17+00:00,2020-07-11T06:06:50+05:30,2020-07-11T19:21:17+05:30,47667,2026-03-04T01:46:39.884957+05:30
2020-07-12,19.076,72.8777,2020-07-12T00:37:11+00:00,2020-07-12T13:51:11+00:00,2020-07-12T06:07:11+05:30,2020-07-12T19:21:11+05:30,47640,2026-03-04T01:46:40.301604+05:30
2020-07-13,19.076,72.8777,2020-07-13T00:37:33+00:00,2020-07-13T13:51:03+00:00,2020-07-13T06:07:33+05:30,2020-07-13T19:21:03+05:30,47610,2026-03-04T01:46:40.709538+05:30
2020-07-14,19.076,72.8777,2020-07-14T00:37:54+00:00,2020-07-14T13:50:55+00:00,2020-07-14T06:07:54+05:30,2020-07-14T19:20:55+05:30,47581,2026-03-04T01:46:41.114089+05:30
2020-07-15,19.076,72.8777,2020-07-15T00:38:16+00:00,2020-07-15T13:50:45+00:00,2020-07-15T06:08:16+05:30,2020-07-15T19:20:45+05:30,47549,2026-03-04T01:46:41.524828+05:30
2020-07-16,19.076,72.8777,2020-07-16T00:38:38+00:00,2020-07-16T13:50:34+00:00,2020-07-16T06:08:38+05:30,2020-07-16T19:20:34+05:30,47516,2026-03-04T01:46:41.937288+05:30
2020-07-17,19.076,72.8777,2020-07-17T00:39:00+00:00,2020-07-17T13:50:23+00:00,2020-07-17T06:09:00+05:30,2020-07-17T19:20:23+05:30,47483,2026-03-04T01:46:42.343225+05:30
2020-07-18,19.076,72.8777,2020-07-18T00:39:22+00:00,2020-07-18T13:50:10+00:00,2020-07-18T06:09:22+05:30,2020-07-18T19:20:10+05:30,47448,2026-03-04T01:46:42.748731+05:30
2020-07-19,19.076,72.8777,2020-07-19T00:39:44+00:00,2020-07-19T13:49:56+00:00,2020-07-19T06:09:44+05:30,2020-07-19T19:19:56+05:30,47412,2026-03-04T01:46:43.162988+05:30
2020-07-20,19.076,72.8777,2020-07-20T00:40:05+00:00,2020-07-20T13:49:41+00:00,2020-07-20T06:10:05+05:30,2020-07-20T19:19:41+05:30,47376,2026-03-04T01:46:43.575045+05:30
2020-07-21,19.076,72.8777,2020-07-21T00:40:27+00:00,2020-07-21T13:49:25+00:00,2020-07-21T06:10:27+05:30,2020-07-21T19:19:25+05:30,47338,2026-03-04T01:46:43.980105+05:30
2020-07-22,19.076,72.8777,2020-07-22T00:40:49+00:00,2020-07-22T13:49:08+00:00,2020-07-22T06:10:49+05:30,2020-07-22T19:19:08+05:30,47299,2026-03-04T01:46:44.387440+05:30
2020-07-23,19.076,72.8777,2020-07-23T00:41:10+00:00,2020-07-23T13:48:50+00:00,2020-07-23T06:11:10+05:30,2020-07-23T19:18:50+05:30,47260,2026-03-04T01:46:44.790625+05:30
2020-07-24,19.076,72.8777,2020-07-24T00:41:32+00:00,2020-07-24T13:48:31+00:00,2020-07-24T06:11:32+05:30,2020-07-24T19:18:31+05:30,47219,2026-03-04T01:46:45.201360+05:30
2020-07-25,19.076,72.8777,2020-07-25T00:41:53+00:00,2020-07-25T13:48:11+00:00,2020-07-25T06:11:53+05:30,2020-07-25T19:18:11+05:30,47178,2026-03-04T01:46:45.609288+05:30
2020-07-26,19.076,72.8777,2020-07-26T00:42:14+00:00,2020-07-26T13:47:49+00:00,2020-07-26T06:12:14+05:30,2020-07-26T19:17:49+05:30,47135,2026-03-04T01:46:46.016280+05:30
2020-07-27,19.076,72.8777,2020-07-27T00:42:36+00:00,2020-07-27T13:47:27+00:00,2020-07-27T06:12:36+05:30,2020-07-27T19:17:27+05:30,47091,2026-03-04T01:46:46.424982+05:30
2020-07-28,19.076,72.8777,2020-07-28T00:42:56+00:00,2020-07-28T13:47:04+00:00,2020-07-28T06:12:56+05:30,2020-07-28T19:17:04+05:30,47048,2026-03-04T01:46:46.832341+05:30
2020-07-29,19.076,72.8777,2020-07-29T00:43:17+00:00,2020-07-29T13:46:39+00:00,2020-07-29T06:13:17+05:30,2020-07-29T19:16:39+05:30,47002,2026-03-04T01:46:47.243633+05:30
2020-07-30,19.076,72.8777,2020-07-30T00:43:38+00:00,2020-07-30T13:46:14+00:00,2020-07-30T06:13:38+05:30,2020-07-30T19:16:14+05:30,46956,2026-03-04T01:46:47.663650+05:30
2020-07-31,19.076,72.8777,2020-07-31T00:43:58+00:00,2020-07-31T13:45:47+00:00,2020-07-31T06:13:58+05:30,2020-07-31T19:15:47+05:30,46909,2026-03-04T01:46:48.110822+05:30
2020-08-01,19.076,72.8777,2020-08-01T00:44:18+00:00,2020-08-01T13:45:20+00:00,2020-08-01T06:14:18+05:30,2020-08-01T19:15:20+05:30,46862,2026-03-04T01:46:48.576723+05:30
2020-08-02,19.076,72.8777,2020-08-02T00:44:38+00:00,2020-08-02T13:44:52+00:00,2020-08-02T06:14:38+05:30,2020-08-02T19:14:52+05:30,46814,2026-03-04T01:46:48.986612+05:30
2020-08-03,19.076,72.8777,2020-08-03T00:44:57+00:00,2020-08-03T13:44:22+00:00,2020-08-03T06:14:57+05:30,2020-08-03T19:14:22+05:30,46765,2026-03-04T01:46:49.402621+05:30
2020-08-04,19.076,72.8777,2020-08-04T00:45:17+00:00,2020-08-04T13:43:52+00:00,2020-08-04T06:15:17+05:30,2020-08-04T19:13:52+05:30,46715,2026-03-04T01:46:49.810969+05:30
2020-08-05,19.076,72.8777,2020-08-05T00:45:36+00:00,2020-08-05T13:43:21+00:00,2020-08-05T06:15:36+05:30,2020-08-05T19:13:21+05:30,46665,2026-03-04T01:46:50.219358+05:30
2020-08-06,19.076,72.8777,2020-08-06T00:45:55+00:00,2020-08-06T13:42:48+00:00,2020-08-06T06:15:55+05:30,2020-08-06T19:12:48+05:30,46613,2026-03-04T01:46:50.626745+05:30
2020-08-07,19.076,72.8777,2020-08-07T00:46:13+00:00,2020-08-07T13:42:15+00:00,2020-08-07T06:16:13+05:30,2020-08-07T19:12:15+05:30,46562,2026-03-04T01:46:51.035791+05:30
2020-08-08,19.076,72.8777,2020-08-08T00:46:31+00:00,2020-08-08T13:41:41+00:00,2020-08-08T06:16:31+05:30,2020-08-08T19:11:41+05:30,46510,2026-03-04T01:46:51.451340+05:30
2020-08-09,19.076,72.8777,2020-08-09T00:46:49+00:00,2020-08-09T13:41:06+00:00,2020-08-09T06:16:49+05:30,2020-08-09T19:11:06+05:30,46457,2026-03-04T01:46:51.860701+05:30
2020-08-10,19.076,72.8777,2020-08-10T00:47:07+00:00,2020-08-10T13:40:31+00:00,2020-08-10T06:17:07+05:30,2020-08-10T19:10:31+05:30,46404,2026-03-04T01:46:52.272540+05:30
2020-08-11,19.076,72.8777,2020-08-11T00:47:25+00:00,2020-08-11T13:39:54+00:00,2020-08-11T06:17:25+05:30,2020-08-11T19:09:54+05:30,46349,2026-03-04T01:46:52.684260+05:30
2020-08-12,19.076,72.8777,2020-08-12T00:47:42+00:00,2020-08-12T13:39:16+00:00,2020-08-12T06:17:42+05:30,2020-08-12T19:09:16+05:30,46294,2026-03-04T01:46:53.091466+05:30
2020-08-13,19.076,72.8777,2020-08-13T00:47:58+00:00,2020-08-13T13:38:38+00:00,2020-08-13T06:17:58+05:30,2020-08-13T19:08:38+05:30,46240,2026-03-04T01:46:53.508383+05:30
2020-08-14,19.076,72.8777,2020-08-14T00:48:15+00:00,2020-08-14T13:37:59+00:00,2020-08-14T06:18:15+05:30,2020-08-14T19:07:59+05:30,46184,2026-03-04T01:46:54.005061+05:30
2020-08-15,19.076,72.8777,2020-08-15T00:48:31+00:00,2020-08-15T13:37:19+00:00,2020-08-15T06:18:31+05:30,2020-08-15T19:07:19+05:30,46128,2026-03-04T01:46:54.420916+05:30
2020-08-16,19.076,72.8777,2020-08-16T00:48:47+00:00,2020-08-16T13:36:39+00:00,2020-08-16T06:18:47+05:30,2020-08-16T19:06:39+05:30,46072,2026-03-04T01:46:54.861094+05:30
2020-08-17,19.076,72.8777,2020-08-17T00:49:03+00:00,2020-08-17T13:35:57+00:00,2020-08-17T06:19:03+05:30,2020-08-17T19:05:57+05:30,46014,2026-03-04T01:46:55.275564+05:30
2020-08-18,19.076,72.8777,2020-08-18T00:49:18+00:00,2020-08-18T13:35:15+00:00,2020-08-18T06:19:18+05:30,2020-08-18T19:05:15+05:30,45957,2026-03-04T01:46:55.690436+05:30
2020-08-19,19.076,72.8777,2020-08-19T00:49:34+00:00,2020-08-19T13:34:32+00:00,2020-08-19T06:19:34+05:30,2020-08-19T19:04:32+05:30,45898,2026-03-04T01:46:56.100733+05:30
2020-08-20,19.076,72.8777,2020-08-20T00:49:48+00:00,2020-08-20T13:33:49+00:00,2020-08-20T06:19:48+05:30,2020-08-20T19:03:49+05:30,45841,2026-03-04T01:46:56.512504+05:30
2020-08-21,19.076,72.8777,2020-08-21T00:50:03+00:00,2020-08-21T13:33:04+00:00,2020-08-21T06:20:03+05:30,2020-08-21T19:03:04+05:30,45781,2026-03-04T01:46:56.924615+05:30
2020-08-22,19.076,72.8777,2020-08-22T00:50:17+00:00,2020-08-22T13:32:20+00:00,2020-08-22T06:20:17+05:30,2020-08-22T19:02:20+05:30,45723,2026-03-04T01:46:57.333306+05:30
2020-08-23,19.076,72.8777,2020-08-23T00:50:31+00:00,2020-08-23T13:31:34+00:00,2020-08-23T06:20:31+05:30,2020-08-23T19:01:34+05:30,45663,2026-03-04T01:46:57.748964+05:30
2020-08-24,19.076,72.8777,2020-08-24T00:50:45+00:00,2020-08-24T13:30:48+00:00,2020-08-24T06:20:45+05:30,2020-08-24T19:00:48+05:30,45603,2026-03-04T01:46:58.162008+05:30
2020-08-25,19.076,72.8777,2020-08-25T00:50:59+00:00,2020-08-25T13:30:02+00:00,2020-08-25T06:20:59+05:30,2020-08-25T19:00:02+05:30,45543,2026-03-04T01:46:58.572239+05:30
2020-08-26,19.076,72.8777,2020-08-26T00:51:12+00:00,2020-08-26T13:29:14+00:00,2020-08-26T06:21:12+05:30,2020-08-26T18:59:14+05:30,45482,2026-03-04T01:46:58.975779+05:30
2020-08-27,19.076,72.8777,2020-08-27T00:51:25+00:00,2020-08-27T13:28:27+00:00,2020-08-27T06:21:25+05:30,2020-08-27T18:58:27+05:30,45422,2026-03-04T01:46:59.388620+05:30
2020-08-28,19.076,72.8777,2020-08-28T00:51:38+00:00,2020-08-28T13:27:38+00:00,2020-08-28T06:21:38+05:30,2020-08-28T18:57:38+05:30,45360,2026-03-04T01:46:59.795770+05:30
2020-08-29,19.076,72.8777,2020-08-29T00:51:50+00:00,2020-08-29T13:26:50+00:00,2020-08-29T06:21:50+05:30,2020-08-29T18:56:50+05:30,45300,2026-03-04T01:47:00.205156+05:30
2020-08-30,19.076,72.8777,2020-08-30T00:52:03+00:00,2020-08-30T13:26:00+00:00,2020-08-30T06:22:03+05:30,2020-08-30T18:56:00+05:30,45237,2026-03-04T01:47:00.613108+05:30
2020-08-31,19.076,72.8777,2020-08-31T00:52:15+00:00,2020-08-31T13:25:11+00:00,2020-08-31T06:22:15+05:30,2020-08-31T18:55:11+05:30,45176,2026-03-04T01:47:01.018888+05:30
2020-09-01,19.076,72.8777,2020-09-01T00:52:27+00:00,2020-09-01T13:24:21+00:00,2020-09-01T06:22:27+05:30,2020-09-01T18:54:21+05:30,45114,2026-03-04T01:47:01.432705+05:30
2020-09-02,19.076,72.8777,2020-09-02T00:52:39+00:00,2020-09-02T13:23:30+00:00,2020-09-02T06:22:39+05:30,2020-09-02T18:53:30+05:30,45051,2026-03-04T01:47:01.842695+05:30
2020-09-03,19.076,72.8777,2020-09-03T00:52:51+00:00,2020-09-03T13:22:39+00:00,2020-09-03T06:22:51+05:30,2020-09-03T18:52:39+05:30,44988,2026-03-04T01:47:02.249215+05:30
2020-09-04,19.076,72.8777,2020-09-04T00:53:02+00:00,2020-09-04T13:21:48+00:00,2020-09-04T06:23:02+05:30,2020-09-04T18:51:48+05:30,44926,2026-03-04T01:47:02.658163+05:30
2020-09-05,19.076,72.8777,2020-09-05T00:53:14+00:00,2020-09-05T13:20:57+00:00,2020-09-05T06:23:14+05:30,2020-09-05T18:50:57+05:30,44863,2026-03-04T01:47:03.066085+05:30
2020-09-06,19.076,72.8777,2020-09-06T00:53:25+00:00,2020-09-06T13:20:05+00:00,2020-09-06T06:23:25+05:30,2020-09-06T18:50:05+05:30,44800,2026-03-04T01:47:03.474021+05:30
2020-09-07,19.076,72.8777,2020-09-07T00:53:36+00:00,2020-09-07T13:19:13+00:00,2020-09-07T06:23:36+05:30,2020-09-07T18:49:13+05:30,44737,2026-03-04T01:47:03.882432+05:30
2020-09-08,19.076,72.8777,2020-09-08T00:53:47+00:00,2020-09-08T13:18:20+00:00,2020-09-08T06:23:47+05:30,2020-09-08T18:48:20+05:30,44673,2026-03-04T01:47:04.332844+05:30
2020-09-09,19.076,72.8777,2020-09-09T00:53:58+00:00,2020-09-09T13:17:28+00:00,2020-09-09T06:23:58+05:30,2020-09-09T18:47:28+05:30,44610,2026-03-04T01:47:04.737932+05:30
2020-09-10,19.076,72.8777,2020-09-10T00:54:09+00:00,2020-09-10T13:16:35+00:00,2020-09-10T06:24:09+05:30,2020-09-10T18:46:35+05:30,44546,2026-03-04T01:47:05.150289+05:30
2020-09-11,19.076,72.8777,2020-09-11T00:54:20+00:00,2020-09-11T13:15:42+00:00,2020-09-11T06:24:20+05:30,2020-09-11T18:45:42+05:30,44482,2026-03-04T01:47:05.580296+05:30
2020-09-12,19.076,72.8777,2020-09-12T00:54:30+00:00,2020-09-12T13:14:49+00:00,2020-09-12T06:24:30+05:30,2020-09-12T18:44:49+05:30,44419,2026-03-04T01:47:05.990891+05:30
